1	2.352922e-01	2.739822e-01	2.900940e+00	2740
2	3.437399e-01	2.841784e-01	3.275243e+00	2720
3	4.366708e-01	2.854826e-01	3.685751e+00	2690
4	4.570070e-01	3.080071e-01	3.796597e+00	2980
5	5.897523e-01	3.136254e-01	4.158590e+00	3010
6	6.549578e-01	3.545804e-01	4.383706e+00	3130
7	7.384802e-01	3.712571e-01	4.566972e+00	3080
8	7.771324e-01	3.959115e-01	4.640232e+00	3170
9	8.281980e-01	4.174075e-01	4.661226e+00	3150
10	9.237345e-01	4.473223e-01	4.897469e+00	3150
11	9.280733e-01	4.661530e-01	4.871537e+00	3170
12	9.776596e-01	5.306673e-01	4.876930e+00	3060
13	1.007046e+00	5.556110e-01	4.892364e+00	3090
14	1.042473e+00	6.162622e-01	4.944130e+00	3040
15	1.063232e+00	6.452747e-01	4.932699e+00	2980
16	1.071414e+00	6.759077e-01	4.896326e+00	2980
17	1.104192e+00	7.341365e-01	4.888915e+00	2880
18	1.141427e+00	7.806569e-01	4.928754e+00	2900
19	1.149540e+00	8.311878e-01	4.872038e+00	2840
20	1.168207e+00	9.022688e-01	4.874550e+00	2710
21	1.161736e+00	9.707123e-01	4.821363e+00	2740
22	1.138079e+00	1.022280e+00	4.677411e+00	2630
23	1.144764e+00	1.050500e+00	4.653900e+00	2700
24	1.124847e+00	1.099101e+00	4.557479e+00	2630
25	1.145193e+00	1.174494e+00	4.568681e+00	2620
26	1.118470e+00	1.255370e+00	4.486018e+00	2040
27	1.118838e+00	1.278953e+00	4.439646e+00	2050
28	1.105810e+00	1.398364e+00	4.389207e+00	1860
29	1.127873e+00	1.428485e+00	4.348838e+00	1850
