# aoa, cm, cd, cl, iterations
-175.0	-1.190545	0.4200678	3.214037	1970.0
-170.0	-1.9747	0.5250752	4.623681	1600.0
-165.0	-2.06177	0.7569281	4.626886	1510.0
-160.0	-2.18028	0.977773	4.612092	1480.0
-155.0	-2.320574	1.118764	4.552242	1510.0
-150.0	-2.295785	1.361098	4.283417	1430.0
-145.0	-2.222248	1.575596	3.961966	1410.0
-140.0	-2.07823	1.88693	3.516272	1380.0
-135.0	-1.918017	2.20581	3.095365	1670.0
-130.0	-1.765917	2.472511	2.728819	2040.0
-125.0	-1.668332	2.566118	2.417826	2150.0
-120.0	-1.55343	2.602373	2.06073	2470.0
-115.0	-1.354921	2.44971	1.640395	2640.0
-110.0	-1.120073	2.20076	1.263088	2800.0
-105.0	-0.8856322	2.02837	0.8648022	3020.0
-100.0	-0.5859267	1.858503	0.4953839	2850.0
-95.0	-0.4522573	1.780045	0.2263753	3130.0
-90.0	-0.3784146	1.716455	0.01624471	3600.0
-85.0	-0.3188422	1.670719	-0.170355	2750.0
-80.0	-0.3086119	1.669814	-0.3350273	6530.0
-75.0	-0.2201672	1.56128	-0.4968214	3540.0
-70.0	-0.1810852	1.482578	-0.6353233	2890.0
-65.0	-0.1726055	1.454528	-0.7626574	2650.0
-60.0	-0.2012221	1.417874	-0.9972696	2710.0
-55.0	-0.2544626	1.403039	-1.270941	2680.0
-50.0	-0.3815452	1.438223	-1.650659	2620.0
-45.0	-0.5203317	1.415465	-2.171259	2990.0
-40.0	-0.7181282	1.431601	-2.654237	3310.0
-35.0	-0.8856025	1.335749	-3.238066	3620.0
-30.0	-0.98724	1.192645	-3.755145	2370.0
-29.0	-0.9354873	1.141186	-3.754655	2010.0
-28.0	-0.9528618	1.053554	-3.938723	1850.0
-27.0	-0.9309005	1.031231	-3.982461	1590.0
-26.0	-0.9435224	0.9630377	-4.045141	1430.0
-25.0	-0.9275893	0.9476322	-4.048016	1350.0
-24.0	-0.9538469	0.8867616	-4.149343	1340.0
-23.0	-0.9703529	0.8464546	-4.172884	1340.0
-22.0	-1.019219	0.7951644	-4.304612	1330.0
-21.0	-0.9682072	0.7653704	-4.159117	1370.0
-20.0	-0.9295294	0.7622674	-4.122879	1670.0
-19.0	-1.021991	0.6586077	-4.321111	1560.0
-18.0	-1.095677	0.669444	-4.371038	1680.0
-17.0	-1.10035	0.6414003	-4.310098	1790.0
-16.0	-0.989809	0.6261133	-3.960735	1850.0
-15.0	-1.054457	0.5890013	-4.042112	1860.0
-14.0	-1.132758	0.5398702	-4.147243	1840.0
-13.0	-1.092529	0.5317222	-3.953417	1960.0
-12.0	-1.065123	0.5148644	-3.777872	1930.0
-11.0	-0.9831737	0.496471	-3.470838	2050.0
-10.0	-0.9451836	0.4882795	-3.187069	2150.0
-9.0	-0.9671452	0.4681227	-3.02923	2110.0
-8.0	-0.9513539	0.4728042	-2.867112	2140.0
-7.0	-0.9158464	0.445046	-2.526725	2200.0
-6.0	-0.8731382	0.4334661	-2.211811	2190.0
-5.0	-0.9516462	0.39167	-2.295909	2280.0
-4.0	-0.7943051	0.4126405	-1.670762	2030.0
-3.0	-0.8311927	0.3843969	-1.637521	2250.0
-2.0	-0.7176026	0.3991033	-1.204248	2150.0
-1.0	-0.5852479	0.4170978	-0.6522776	2240.0
0.0	0.5190279	0.3589306	2.007801	2230.0
1.0	0.6472235	0.3551115	2.305355	2330.0
2.0	0.815002	0.3881192	2.697125	2030.0
3.0	0.9588442	0.39473	3.039118	2010.0
4.0	1.06486	0.4240755	3.227285	1990.0
5.0	1.164614	0.4485187	3.454539	1940.0
6.0	1.268292	0.4501072	3.674248	1910.0
7.0	1.457295	0.466421	4.078353	1910.0
8.0	1.533449	0.5164334	4.217045	1930.0
9.0	1.618221	0.5222279	4.367025	1920.0
10.0	1.697394	0.5687079	4.50479	1940.0
11.0	1.771094	0.609554	4.623323	1960.0
12.0	1.883272	0.6147265	4.837529	1940.0
13.0	1.837956	0.6849406	4.689773	1930.0
14.0	1.890255	0.7167549	4.752691	1950.0
15.0	1.92203	0.7496092	4.781474	1710.0
16.0	2.008261	0.7673287	4.92766	1740.0
17.0	1.92295	0.8391405	4.711916	1740.0
18.0	1.953799	0.8894166	4.734742	1770.0
19.0	1.974429	0.9313166	4.746536	1790.0
20.0	2.008198	0.9405268	4.773567	1800.0
21.0	1.999918	0.9835209	4.730351	1830.0
22.0	1.979797	1.039677	4.667222	1820.0
23.0	1.974618	1.052438	4.632969	1850.0
24.0	1.998818	1.097769	4.635219	1880.0
25.0	1.943443	1.15541	4.513899	1830.0
26.0	1.940243	1.201772	4.479889	1860.0
27.0	1.954736	1.239541	4.472615	1810.0
28.0	1.931524	1.26726	4.39458	1780.0
29.0	1.908775	1.315506	4.331646	1830.0
30.0	1.906268	1.368844	4.294861	1760.0
35.0	1.787833	1.602966	3.952657	1670.0
40.0	1.609212	1.922367	3.525421	1740.0
45.0	1.511109	2.19507	3.111608	3290.0
50.0	1.457121	2.518954	2.754544	3430.0
55.0	1.443375	2.61555	2.43606	3310.0
60.0	1.344934	2.524009	2.040692	3330.0
65.0	1.24817	2.437175	1.633041	3760.0
70.0	1.136511	2.261805	1.246101	3590.0
75.0	1.055204	1.980496	0.8278756	3490.0
80.0	0.9927565	1.885275	0.4670465	3610.0
85.0	0.938221	1.799832	0.2149093	3590.0
90.0	0.9147692	1.722511	0.001936189	3730.0
95.0	0.9155622	1.718008	-0.1752799	3270.0
100.0	0.9370555	1.704544	-0.3327644	4140.0
105.0	0.9351719	1.64309	-0.4957276	4200.0
110.0	0.9549325	1.54769	-0.6382919	4300.0
115.0	0.9749996	1.444125	-0.7534102	3670.0
120.0	0.9597526	1.438905	-0.9687306	4090.0
125.0	0.9104502	1.418553	-1.247455	4200.0
130.0	0.8855358	1.43143	-1.648609	5550.0
135.0	0.8463594	1.435725	-2.151325	4580.0
140.0	0.8685419	1.434076	-2.702428	9680.0
145.0	0.8945828	1.343842	-3.14328	10000.0
150.0	1.050349	1.160133	-3.800823	4920.0
155.0	1.24943	0.9478011	-4.177987	3000.0
160.0	1.504878	0.7472081	-4.379437	1700.0
165.0	1.560708	0.5703525	-4.267793	1800.0
170.0	1.472652	0.4852825	-3.521153	2660.0
175.0	1.108268	0.3955911	-2.591743	3060.0
