1	1.437920e-01	2.779719e-01	2.889260e+00	2370
2	2.113391e-01	2.807610e-01	3.357156e+00	2480
3	3.258245e-01	2.923728e-01	3.527242e+00	2820
4	3.712031e-01	3.055253e-01	3.859803e+00	2290
5	4.345743e-01	3.369156e-01	4.004119e+00	2280
6	5.385745e-01	3.479994e-01	4.301198e+00	2380
7	6.083210e-01	3.731390e-01	4.506862e+00	2450
8	6.410949e-01	4.020879e-01	4.511319e+00	2430
9	6.939345e-01	4.484732e-01	4.516964e+00	2350
10	7.980489e-01	4.840919e-01	4.778606e+00	2400
11	7.989864e-01	5.163180e-01	4.724764e+00	2350
12	8.646588e-01	5.550614e-01	4.806544e+00	2360
13	9.176423e-01	5.915475e-01	4.914203e+00	2390
14	9.400434e-01	6.599716e-01	4.902021e+00	2400
15	9.633069e-01	7.114055e-01	4.846651e+00	2350
16	9.687823e-01	7.481597e-01	4.794960e+00	2370
17	1.018473e+00	8.306137e-01	4.853362e+00	2350
18	1.030771e+00	8.717814e-01	4.789012e+00	2350
19	1.046316e+00	9.220122e-01	4.762762e+00	1970
20	1.073603e+00	9.989895e-01	4.778434e+00	1980
21	1.082622e+00	1.052408e+00	4.743689e+00	1970
22	1.094318e+00	1.113276e+00	4.674218e+00	1920
23	1.068843e+00	1.207664e+00	4.574086e+00	1930
24	1.060474e+00	1.245795e+00	4.531871e+00	1940
25	1.058885e+00	1.336810e+00	4.480827e+00	1900
26	1.035816e+00	1.402155e+00	4.387337e+00	1910
27	1.023984e+00	1.426553e+00	4.323071e+00	1870
28	1.030175e+00	1.535162e+00	4.296216e+00	1800
29	1.026114e+00	1.595523e+00	4.238815e+00	1750
