10	1.693410e+00	5.849975e-01	4.496389e+00	1920
11	1.716503e+00	6.281248e-01	4.470135e+00	1920
12	1.780182e+00	6.661173e-01	4.577596e+00	1920
13	1.827063e+00	7.013417e-01	4.624409e+00	1940
14	1.907790e+00	7.221945e-01	4.767233e+00	1990
15	1.867882e+00	7.769604e-01	4.648774e+00	1990
16	1.946230e+00	8.363588e-01	4.760765e+00	1720
17	1.971806e+00	8.696226e-01	4.771453e+00	1740
18	1.978961e+00	9.274791e-01	4.753079e+00	1780
19	1.965176e+00	9.697704e-01	4.692285e+00	1770
20	1.973679e+00	9.930177e-01	4.676530e+00	1760
