10	1.697482e+00	6.472186e-01	4.467472e+00	1910
11	1.694978e+00	6.443781e-01	4.421423e+00	1900
12	1.752954e+00	7.159066e-01	4.496524e+00	1960
13	1.805777e+00	7.513901e-01	4.566667e+00	1930
14	1.840742e+00	8.002768e-01	4.585204e+00	1940
15	1.941468e+00	8.169456e-01	4.753710e+00	1970
16	1.990106e+00	8.815627e-01	4.815770e+00	1690
17	2.019515e+00	9.256778e-01	4.831468e+00	1770
18	2.024116e+00	9.717177e-01	4.807982e+00	1750
19	2.005181e+00	1.031384e+00	4.728229e+00	1770
20	2.072693e+00	1.042671e+00	4.810678e+00	1800
