10	1.738029e+00	5.651386e-01	4.609565e+00	1940
11	1.791424e+00	6.054002e-01	4.687746e+00	1950
12	1.821319e+00	6.299075e-01	4.701478e+00	1940
13	1.816080e+00	6.813131e-01	4.652732e+00	1990
14	1.927067e+00	6.608432e-01	4.876185e+00	1780
15	1.921961e+00	7.394070e-01	4.812403e+00	1800
16	1.882774e+00	8.062640e-01	4.704101e+00	1840
17	1.961655e+00	8.248939e-01	4.825097e+00	1850
18	1.918127e+00	8.591898e-01	4.703334e+00	1830
19	1.927519e+00	9.118700e-01	4.686612e+00	1810
20	1.957517e+00	9.398591e-01	4.719867e+00	1810
