10	1.571011e+00	6.845719e-01	4.165151e+00	2090
11	1.646407e+00	7.145278e-01	4.276640e+00	2010
12	1.741310e+00	7.802260e-01	4.420494e+00	1880
13	1.869581e+00	7.932084e-01	4.649824e+00	1880
14	1.833850e+00	8.555078e-01	4.519366e+00	1890
15	1.855597e+00	8.635340e-01	4.535764e+00	1900
16	1.932912e+00	9.383781e-01	4.640053e+00	1920
17	2.061157e+00	9.354669e-01	4.837242e+00	1660
18	1.957477e+00	1.012671e+00	4.611740e+00	1660
19	2.025102e+00	1.081893e+00	4.696022e+00	1700
20	2.091682e+00	1.090869e+00	4.778905e+00	1720
